event,user_id,timestamp,time_taken_in_ms,wpm,numBksp
word,1,2021-05-17 20:21:35.972377,619,0,10
key_press,1,2021-05-17 20:21:36.124651,152,0,10
key_press,1,2021-05-17 20:21:36.365693,239,0,10
key_press,1,2021-05-17 20:21:36.464715,97,0,10
key_press,1,2021-05-17 20:21:36.582376,116,0,10
word,1,2021-05-17 20:21:36.584377,610,0,10
key_press,1,2021-05-17 20:21:36.731709,147,0,10
key_press,1,2021-05-17 20:21:36.814650,81,0,10
key_press,1,2021-05-17 20:21:36.992380,176,0,10
key_press,1,2021-05-17 20:21:37.350011,355,0,10
key_press,1,2021-05-17 20:21:37.545651,193,0,10
key_press,1,2021-05-17 20:21:37.721454,174,0,10
key_press,1,2021-05-17 20:21:37.840463,117,0,10
key_press,1,2021-05-17 20:21:37.955650,113,0,10
key_press,1,2021-05-17 20:21:38.111204,154,0,10
key_press,1,2021-05-17 20:21:38.332645,219,0,10
key_press,1,2021-05-17 20:21:38.587709,253,0,10
key_press,1,2021-05-17 20:21:38.721374,132,0,10
word,1,2021-05-17 20:21:38.723375,2137,0,10
key_press,1,2021-05-17 20:21:38.775394,52,0,10
key_press,1,2021-05-17 20:21:38.878466,100,0,10
key_press,1,2021-05-17 20:21:38.973379,93,0,10
key_press,1,2021-05-17 20:21:39.094486,119,0,10
word,1,2021-05-17 20:21:39.096487,371,0,10
key_press,1,2021-05-17 20:21:39.199344,103,0,10
key_press,1,2021-05-17 20:21:39.471376,270,0,10
key_press,1,2021-05-17 20:21:39.559749,86,0,10
key_press,1,2021-05-17 20:21:39.683467,122,0,10
key_press,1,2021-05-17 20:21:39.764379,79,0,10
word,1,2021-05-17 20:21:39.766380,668,0,10
key_press,1,2021-05-17 20:21:39.946488,180,0,10
key_press,1,2021-05-17 20:21:40.043490,95,0,10
key_press,1,2021-05-17 20:21:40.167473,122,0,10
word,1,2021-05-17 20:21:40.169474,401,0,10
key_press,1,2021-05-17 20:21:40.381600,212,0,10
key_press,1,2021-05-17 20:21:40.627408,244,0,10
key_press,1,2021-05-17 20:21:40.710427,80,0,10
key_press,1,2021-05-17 20:21:40.837455,124,0,10
word,1,2021-05-17 20:21:40.840456,669,0,10
key_press,1,2021-05-17 20:21:40.940479,100,0,10
key_press,1,2021-05-17 20:21:41.067510,124,0,10
key_press,1,2021-05-17 20:21:41.302109,232,0,10
key_press,1,2021-05-17 20:21:41.510107,206,0,10
key_press,1,2021-05-17 20:21:41.603376,91,0,10
key_press,1,2021-05-17 20:21:41.722095,117,0,10
key_press,1,2021-05-17 20:21:41.912454,188,0,10
key_press,1,2021-05-17 20:21:41.992648,78,0,10
key_press,1,2021-05-17 20:21:42.112475,118,0,10
word,1,2021-05-17 20:21:42.114476,1272,0,10
key_press,1,2021-05-17 20:21:42.231912,117,0,10
key_press,1,2021-05-17 20:21:42.347378,114,0,10
key_press,1,2021-05-17 20:21:42.521352,172,0,10
key_press,1,2021-05-17 20:21:42.628343,105,0,10
key_press,1,2021-05-17 20:21:42.842667,212,0,10
key_press,1,2021-05-17 20:21:42.936381,92,0,10
key_press,1,2021-05-17 20:21:43.089621,151,0,10
key_press,1,2021-05-17 20:21:43.175485,84,0,10
key_press,1,2021-05-17 20:21:43.377637,200,0,10
key_press,1,2021-05-17 20:21:43.532453,153,0,10
sentence,1,2021-05-17 20:21:43.799466,38338,65.7311283843706,10
key_press,2,2021-05-17 20:38:19.481373,151,0,0
key_press,2,2021-05-17 20:38:19.586522,97,0,0
key_press,2,2021-05-17 20:38:19.797837,205,0,0
key_press,2,2021-05-17 20:38:20.135749,332,0,0
key_press,2,2021-05-17 20:38:20.591869,450,0,0
key_press,2,2021-05-17 20:38:20.903011,305,0,0
key_press,2,2021-05-17 20:38:21.091617,183,0,0
key_press,2,2021-05-17 20:38:21.413250,316,0,0
key_press,2,2021-05-17 20:38:21.578054,159,0,0
key_press,2,2021-05-17 20:38:21.945256,361,0,0
word,2,2021-05-17 20:38:21.950968,2620,0,0
key_press,2,2021-05-17 20:38:22.201051,251,0,0
key_press,2,2021-05-17 20:38:22.356875,149,0,0
key_press,2,2021-05-17 20:38:22.487008,125,0,0
key_press,2,2021-05-17 20:38:22.599370,107,0,0
key_press,2,2021-05-17 20:38:22.758104,153,0,0
key_press,2,2021-05-17 20:38:22.918458,155,0,0
key_press,2,2021-05-17 20:38:23.127867,203,0,0
key_press,2,2021-05-17 20:38:23.336332,203,0,0
key_press,2,2021-05-17 20:38:23.498342,156,0,0
key_press,2,2021-05-17 20:38:23.690932,186,0,0
word,2,2021-05-17 20:38:23.696757,1740,0,0
key_press,2,2021-05-17 20:38:23.862083,166,0,0
key_press,2,2021-05-17 20:38:24.098051,230,0,0
key_press,2,2021-05-17 20:38:24.347287,244,0,0
key_press,2,2021-05-17 20:38:24.586196,234,0,0
key_press,2,2021-05-17 20:38:24.710215,119,0,0
word,2,2021-05-17 20:38:24.716648,1014,0,0
key_press,2,2021-05-17 20:38:24.877450,161,0,0
key_press,2,2021-05-17 20:38:25.067430,184,0,0
key_press,2,2021-05-17 20:38:25.169729,96,0,0
key_press,2,2021-05-17 20:38:25.320124,144,0,0
word,2,2021-05-17 20:38:25.326159,605,0,0
key_press,2,2021-05-17 20:38:25.477550,151,0,0
key_press,2,2021-05-17 20:38:25.697167,214,0,0
key_press,2,2021-05-17 20:38:25.814692,111,0,0
key_press,2,2021-05-17 20:38:25.952863,131,0,0
key_press,2,2021-05-17 20:38:26.045869,87,0,0
key_press,2,2021-05-17 20:38:26.139217,87,0,0
word,2,2021-05-17 20:38:26.145093,814,0,0
key_press,2,2021-05-17 20:38:26.312086,167,0,0
key_press,2,2021-05-17 20:38:26.460215,142,0,0
key_press,2,2021-05-17 20:38:26.615362,148,0,0
key_press,2,2021-05-17 20:38:26.742305,122,0,0
word,2,2021-05-17 20:38:26.748978,598,0,0
key_press,2,2021-05-17 20:38:26.946174,198,0,0
key_press,2,2021-05-17 20:38:27.076696,124,0,0
key_press,2,2021-05-17 20:38:27.194010,111,0,0
key_press,2,2021-05-17 20:38:27.453851,254,0,0
key_press,2,2021-05-17 20:38:27.597827,138,0,0
key_press,2,2021-05-17 20:38:27.790189,187,0,0
key_press,2,2021-05-17 20:38:27.980385,184,0,0
key_press,2,2021-05-17 20:38:28.155635,169,0,0
key_press,2,2021-05-17 20:38:28.288321,127,0,0
key_press,2,2021-05-17 20:38:28.417161,124,0,0
key_press,2,2021-05-17 20:38:28.588740,166,0,0
key_press,2,2021-05-17 20:38:28.742867,148,0,0
key_press,2,2021-05-17 20:38:28.878454,129,0,0
word,2,2021-05-17 20:38:28.884677,2130,0,0
key_press,2,2021-05-17 20:38:29.076264,192,0,0
key_press,2,2021-05-17 20:38:29.477795,395,0,0
key_press,2,2021-05-17 20:38:29.683281,200,0,0
key_press,2,2021-05-17 20:38:29.859366,171,0,0
key_press,2,2021-05-17 20:38:30.101121,236,0,0
sentence,2,2021-05-17 20:38:30.527417,11197,37.5100473341074,0
key_press,2,2021-05-17 20:38:31.458333,212,0,0
key_press,2,2021-05-17 20:38:31.673041,209,0,0
key_press,2,2021-05-17 20:38:31.780598,99,0,0
word,2,2021-05-17 20:38:31.789128,543,0,0
key_press,2,2021-05-17 20:38:31.920534,131,0,0
key_press,2,2021-05-17 20:38:32.032375,106,0,0
key_press,2,2021-05-17 20:38:32.252591,213,0,0
key_press,2,2021-05-17 20:38:32.530641,272,0,0
key_press,2,2021-05-17 20:38:32.778313,242,0,0
key_press,2,2021-05-17 20:38:33.118636,332,0,0
word,2,2021-05-17 20:38:33.124381,1328,0,0
key_press,2,2021-05-17 20:38:33.357521,233,0,0
key_press,2,2021-05-17 20:38:33.487574,124,0,0
key_press,2,2021-05-17 20:38:33.699343,206,0,0
key_press,2,2021-05-17 20:38:33.926902,221,0,0
key_press,2,2021-05-17 20:38:34.062372,129,0,0
word,2,2021-05-17 20:38:34.068414,939,0,0
key_press,2,2021-05-17 20:38:34.215232,147,0,0
key_press,2,2021-05-17 20:38:34.340685,120,0,0
key_press,2,2021-05-17 20:38:34.517641,171,0,0
key_press,2,2021-05-17 20:38:34.668234,144,0,0
key_press,2,2021-05-17 20:38:34.779856,106,0,0
word,2,2021-05-17 20:38:34.786494,713,0,0
key_press,2,2021-05-17 20:38:34.947130,161,0,0
key_press,2,2021-05-17 20:38:35.031082,78,0,0
key_press,2,2021-05-17 20:38:35.272271,222,0,0
key_press,2,2021-05-17 20:38:35.502131,223,0,0
key_press,2,2021-05-17 20:38:35.794080,286,0,1
key_press,2,2021-05-17 20:38:35.800228,0,0,1
key_press,2,2021-05-17 20:38:35.940230,135,0,2
key_press,2,2021-05-17 20:38:35.952953,0,0,2
key_press,2,2021-05-17 20:38:36.080081,117,0,3
key_press,2,2021-05-17 20:38:36.086539,0,0,3
key_press,2,2021-05-17 20:38:36.265158,174,0,3
key_press,2,2021-05-17 20:38:36.662820,392,0,3
key_press,2,2021-05-17 20:38:36.888128,220,0,3
key_press,2,2021-05-17 20:38:37.365090,471,0,3
key_press,2,2021-05-17 20:38:37.490545,115,0,3
key_press,2,2021-05-17 20:38:37.574735,78,0,3
word,2,2021-05-17 20:38:37.580379,2789,0,3
key_press,2,2021-05-17 20:38:37.718158,138,0,3
key_press,2,2021-05-17 20:38:37.848537,123,0,3
key_press,2,2021-05-17 20:38:37.956298,102,0,3
key_press,2,2021-05-17 20:38:38.361282,399,0,3
key_press,2,2021-05-17 20:38:38.536158,164,0,3
key_press,2,2021-05-17 20:38:38.657205,116,0,3
key_press,2,2021-05-17 20:38:38.885668,222,0,3
word,2,2021-05-17 20:38:38.891379,1305,0,3
key_press,2,2021-05-17 20:38:39.478971,587,0,3
key_press,2,2021-05-17 20:38:39.852308,367,0,3
key_press,2,2021-05-17 20:38:39.973648,115,0,3
key_press,2,2021-05-17 20:38:40.108533,129,0,3
key_press,2,2021-05-17 20:38:40.294242,179,0,3
key_press,2,2021-05-17 20:38:40.387767,87,0,3
key_press,2,2021-05-17 20:38:40.548930,154,0,3
word,2,2021-05-17 20:38:40.555159,1658,0,3
key_press,2,2021-05-17 20:38:40.935584,380,0,3
key_press,2,2021-05-17 20:38:41.092538,150,0,3
key_press,2,2021-05-17 20:38:41.252943,153,0,3
key_press,2,2021-05-17 20:38:41.402041,143,0,3
key_press,2,2021-05-17 20:38:41.594576,186,0,3
key_press,2,2021-05-17 20:38:41.720825,120,0,3
word,2,2021-05-17 20:38:41.728068,1168,0,3
key_press,2,2021-05-17 20:38:41.855632,127,0,3
key_press,2,2021-05-17 20:38:41.985921,124,0,3
key_press,2,2021-05-17 20:38:42.151452,156,0,3
word,2,2021-05-17 20:38:42.157982,422,0,3
key_press,2,2021-05-17 20:38:42.327345,170,0,3
key_press,2,2021-05-17 20:38:42.595384,262,0,3
key_press,2,2021-05-17 20:38:42.760570,159,0,3
key_press,2,2021-05-17 20:38:43.256528,489,0,3
key_press,2,2021-05-17 20:38:43.456980,194,0,3
key_press,2,2021-05-17 20:38:43.601107,137,0,3
key_press,2,2021-05-17 20:38:43.703327,96,0,3
key_press,2,2021-05-17 20:38:43.834173,125,0,3
key_press,2,2021-05-17 20:38:44.007231,167,0,3
key_press,2,2021-05-17 20:38:44.304135,290,0,3
key_press,2,2021-05-17 20:38:44.487238,178,0,3
word,2,2021-05-17 20:38:44.493057,2330,0,3
key_press,2,2021-05-17 20:38:44.639519,146,0,3
key_press,2,2021-05-17 20:38:44.782996,138,0,3
key_press,2,2021-05-17 20:38:45.062195,273,0,3
key_press,2,2021-05-17 20:38:45.194868,126,0,3
word,2,2021-05-17 20:38:45.200762,701,0,3
key_press,2,2021-05-17 20:38:45.405388,205,0,3
key_press,2,2021-05-17 20:38:45.572765,161,0,3
key_press,2,2021-05-17 20:38:45.716711,137,0,3
key_press,2,2021-05-17 20:38:45.888684,166,0,3
word,2,2021-05-17 20:38:45.895077,689,0,3
key_press,2,2021-05-17 20:38:46.155636,260,0,3
key_press,2,2021-05-17 20:38:46.408473,247,0,3
key_press,2,2021-05-17 20:38:46.574936,160,0,3
key_press,2,2021-05-17 20:38:46.789191,209,0,3
key_press,2,2021-05-17 20:38:46.948297,153,0,3
key_press,2,2021-05-17 20:38:47.064956,110,0,3
word,2,2021-05-17 20:38:47.070559,1170,0,3
key_press,2,2021-05-17 20:38:47.176097,106,0,3
key_press,2,2021-05-17 20:38:47.355945,173,0,3
key_press,2,2021-05-17 20:38:47.572004,211,0,3
key_press,2,2021-05-17 20:38:47.802431,225,0,3
key_press,2,2021-05-17 20:38:47.914873,106,0,3
key_press,2,2021-05-17 20:38:48.241225,320,0,3
key_press,2,2021-05-17 20:38:48.568488,321,0,3
word,2,2021-05-17 20:38:48.574881,1498,0,3
key_press,2,2021-05-17 20:38:48.747043,173,0,3
key_press,2,2021-05-17 20:38:48.897333,144,0,3
key_press,2,2021-05-17 20:38:49.089751,186,0,3
word,2,2021-05-17 20:38:49.095788,514,0,3
key_press,2,2021-05-17 20:38:49.285480,190,0,3
key_press,2,2021-05-17 20:38:49.416411,125,0,3
key_press,2,2021-05-17 20:38:49.667515,244,0,3
key_press,2,2021-05-17 20:38:49.931887,258,0,3
key_press,2,2021-05-17 20:38:50.162114,224,0,3
key_press,2,2021-05-17 20:38:51.190263,1022,0,3
sentence,2,2021-05-17 20:38:51.480138,20234,44.4795888109123,3
key_press,2,2021-05-17 20:38:53.172476,242,0,3
key_press,2,2021-05-17 20:38:53.381462,202,0,3
key_press,2,2021-05-17 20:38:53.626630,239,0,3
key_press,2,2021-05-17 20:38:53.733412,101,0,3
word,2,2021-05-17 20:38:53.740415,810,0,3
key_press,2,2021-05-17 20:38:53.968172,228,0,3
key_press,2,2021-05-17 20:38:54.166795,193,0,3
key_press,2,2021-05-17 20:38:54.368333,196,0,3
key_press,2,2021-05-17 20:38:54.466677,91,0,3
key_press,2,2021-05-17 20:38:54.780267,308,0,3
key_press,2,2021-05-17 20:38:54.943238,157,0,3
word,2,2021-05-17 20:38:54.949697,1203,0,3
key_press,2,2021-05-17 20:38:55.095378,146,0,3
key_press,2,2021-05-17 20:38:55.194632,93,0,3
key_press,2,2021-05-17 20:38:55.290897,90,0,3
word,2,2021-05-17 20:38:55.297747,342,0,3
key_press,2,2021-05-17 20:38:55.444177,147,0,3
key_press,2,2021-05-17 20:38:55.613636,163,0,3
key_press,2,2021-05-17 20:38:55.874743,255,0,3
key_press,2,2021-05-17 20:38:56.057019,177,0,3
key_press,2,2021-05-17 20:38:56.187499,125,0,3
key_press,2,2021-05-17 20:38:56.243238,49,0,3
word,2,2021-05-17 20:38:56.250485,947,0,3
key_press,2,2021-05-17 20:38:56.412785,162,0,3
key_press,2,2021-05-17 20:38:56.577473,158,0,3
key_press,2,2021-05-17 20:38:56.693979,109,0,3
key_press,2,2021-05-17 20:38:56.796078,95,0,3
word,2,2021-05-17 20:38:56.802355,546,0,3
key_press,2,2021-05-17 20:38:57.032884,230,0,3
key_press,2,2021-05-17 20:38:57.163336,123,0,3
key_press,2,2021-05-17 20:38:57.368035,195,0,3
key_press,2,2021-05-17 20:38:57.685986,310,0,3
key_press,2,2021-05-17 20:38:57.959218,268,0,3
word,2,2021-05-17 20:38:57.965474,1156,0,3
key_press,2,2021-05-17 20:38:58.348506,383,0,4
key_press,2,2021-05-17 20:38:58.354916,0,0,4
key_press,2,2021-05-17 20:38:58.488016,122,0,5
key_press,2,2021-05-17 20:38:58.494464,0,0,5
key_press,2,2021-05-17 20:38:58.575844,75,0,5
key_press,2,2021-05-17 20:38:59.152117,570,0,6
key_press,2,2021-05-17 20:38:59.158777,0,0,6
key_press,2,2021-05-17 20:38:59.298369,134,0,7
key_press,2,2021-05-17 20:38:59.304638,0,0,7
key_press,2,2021-05-17 20:38:59.377138,66,0,7
key_press,2,2021-05-17 20:38:59.502806,118,0,7
key_press,2,2021-05-17 20:38:59.755648,247,0,7
word,2,2021-05-17 20:38:59.761416,1790,0,7
key_press,2,2021-05-17 20:38:59.975947,214,0,7
key_press,2,2021-05-17 20:39:00.080240,98,0,7
key_press,2,2021-05-17 20:39:00.328617,240,0,7
word,2,2021-05-17 20:39:00.335147,567,0,7
key_press,2,2021-05-17 20:39:00.477213,142,0,7
key_press,2,2021-05-17 20:39:00.691088,208,0,7
key_press,2,2021-05-17 20:39:00.798574,101,0,7
key_press,2,2021-05-17 20:39:00.918904,114,0,7
key_press,2,2021-05-17 20:39:01.049613,124,0,7
key_press,2,2021-05-17 20:39:01.142343,87,0,7
word,2,2021-05-17 20:39:01.148889,808,0,7
key_press,2,2021-05-17 20:39:01.293751,145,0,7
key_press,2,2021-05-17 20:39:01.409839,109,0,7
key_press,2,2021-05-17 20:39:01.598437,182,0,7
key_press,2,2021-05-17 20:39:01.758166,154,0,7
key_press,2,2021-05-17 20:39:01.981818,217,0,7
key_press,2,2021-05-17 20:39:02.195488,207,0,7
key_press,2,2021-05-17 20:39:02.330956,128,0,7
word,2,2021-05-17 20:39:02.339994,1185,0,7
key_press,2,2021-05-17 20:39:02.527060,188,0,7
key_press,2,2021-05-17 20:39:02.760312,228,0,7
key_press,2,2021-05-17 20:39:03.092515,325,0,7
key_press,2,2021-05-17 20:39:03.587221,488,0,8
key_press,2,2021-05-17 20:39:03.593670,0,0,8
key_press,2,2021-05-17 20:39:03.817040,218,0,8
key_press,2,2021-05-17 20:39:04.019903,196,0,8
key_press,2,2021-05-17 20:39:04.223866,197,0,8
key_press,2,2021-05-17 20:39:04.365558,136,0,8
key_press,2,2021-05-17 20:39:04.485599,114,0,8
key_press,2,2021-05-17 20:39:04.663491,167,0,8
key_press,2,2021-05-17 20:39:04.877488,208,0,8
key_press,2,2021-05-17 20:39:05.070348,187,0,8
word,2,2021-05-17 20:39:05.076399,2728,0,8
key_press,2,2021-05-17 20:39:05.501798,425,0,8
key_press,2,2021-05-17 20:39:05.608372,101,0,8
key_press,2,2021-05-17 20:39:05.818095,204,0,8
key_press,2,2021-05-17 20:39:06.047503,223,0,8
key_press,2,2021-05-17 20:39:06.222221,169,0,8
key_press,2,2021-05-17 20:39:06.474749,246,0,8
key_press,2,2021-05-17 20:39:06.748895,268,0,8
word,2,2021-05-17 20:39:06.755958,1673,0,8
key_press,2,2021-05-17 20:39:07.516567,761,0,8
key_press,2,2021-05-17 20:39:07.775510,253,0,8
key_press,2,2021-05-17 20:39:07.923698,142,0,8
key_press,2,2021-05-17 20:39:08.167739,238,0,8
word,2,2021-05-17 20:39:08.173524,1411,0,8
key_press,2,2021-05-17 20:39:08.284203,111,0,8
key_press,2,2021-05-17 20:39:08.459745,170,0,8
key_press,2,2021-05-17 20:39:08.651780,185,0,8
key_press,2,2021-05-17 20:39:08.726471,69,0,8
key_press,2,2021-05-17 20:39:08.896740,164,0,8
key_press,2,2021-05-17 20:39:08.984700,82,0,8
key_press,2,2021-05-17 20:39:09.149509,159,0,8
word,2,2021-05-17 20:39:09.155721,976,0,8
key_press,2,2021-05-17 20:39:09.581987,426,0,8
key_press,2,2021-05-17 20:39:09.786018,199,0,8
key_press,2,2021-05-17 20:39:09.888163,97,0,8
key_press,2,2021-05-17 20:39:09.976616,83,0,8
key_press,2,2021-05-17 20:39:10.656268,674,0,9
key_press,2,2021-05-17 20:39:10.662794,0,0,9
key_press,2,2021-05-17 20:39:10.792210,124,0,10
key_press,2,2021-05-17 20:39:10.798711,0,0,10
key_press,2,2021-05-17 20:39:10.971302,167,0,10
key_press,2,2021-05-17 20:39:11.082982,105,0,10
key_press,2,2021-05-17 20:39:11.227161,138,0,10
key_press,2,2021-05-17 20:39:11.417652,184,0,10
key_press,2,2021-05-17 20:39:11.624579,201,0,10
sentence,2,2021-05-17 20:39:11.926007,18996,44.2198357548958,10
key_press,2,2021-05-17 20:39:13.046376,203,0,10
key_press,2,2021-05-17 20:39:13.227526,175,0,10
word,2,2021-05-17 20:39:13.233961,390,0,10
key_press,2,2021-05-17 20:39:13.428938,195,0,10
key_press,2,2021-05-17 20:39:13.762844,327,0,10
key_press,2,2021-05-17 20:39:13.930436,161,0,10
key_press,2,2021-05-17 20:39:14.122547,184,0,10
key_press,2,2021-05-17 20:39:14.288851,160,0,10
key_press,2,2021-05-17 20:39:14.388067,93,0,10
word,2,2021-05-17 20:39:14.394141,1153,0,10
key_press,2,2021-05-17 20:39:14.532007,138,0,10
key_press,2,2021-05-17 20:39:14.638134,101,0,10
key_press,2,2021-05-17 20:39:14.778403,135,0,10
key_press,2,2021-05-17 20:39:14.890907,105,0,10
key_press,2,2021-05-17 20:39:15.011096,115,0,10
key_press,2,2021-05-17 20:39:15.132322,114,0,10
key_press,2,2021-05-17 20:39:15.347837,209,0,10
key_press,2,2021-05-17 20:39:15.497149,144,0,10
key_press,2,2021-05-17 20:39:15.599112,96,0,10
word,2,2021-05-17 20:39:15.605521,1205,0,10
key_press,2,2021-05-17 20:39:15.808415,203,0,10
key_press,2,2021-05-17 20:39:15.992502,177,0,10
key_press,2,2021-05-17 20:39:16.069543,70,0,10
key_press,2,2021-05-17 20:39:16.191142,116,0,10
key_press,2,2021-05-17 20:39:16.486777,289,0,10
key_press,2,2021-05-17 20:39:16.692303,200,0,10
key_press,2,2021-05-17 20:39:16.873754,175,0,10
key_press,2,2021-05-17 20:39:17.034484,155,0,10
word,2,2021-05-17 20:39:17.040179,1428,0,10
key_press,2,2021-05-17 20:39:17.228719,188,0,10
key_press,2,2021-05-17 20:39:17.340969,106,0,10
key_press,2,2021-05-17 20:39:17.470275,123,0,10
key_press,2,2021-05-17 20:39:17.861274,384,0,10
word,2,2021-05-17 20:39:17.870305,824,0,10
key_press,2,2021-05-17 20:39:18.257275,387,0,10
key_press,2,2021-05-17 20:39:18.423297,160,0,10
key_press,2,2021-05-17 20:39:18.602812,173,0,10
key_press,2,2021-05-17 20:39:18.797254,189,0,10
key_press,2,2021-05-17 20:39:18.962574,159,0,10
key_press,2,2021-05-17 20:39:19.033001,65,0,10
key_press,2,2021-05-17 20:39:19.389868,350,0,10
key_press,2,2021-05-17 20:39:19.606982,210,0,10
word,2,2021-05-17 20:39:19.612744,1734,0,10
key_press,2,2021-05-17 20:39:19.957977,345,0,10
key_press,2,2021-05-17 20:39:20.196708,233,0,10
key_press,2,2021-05-17 20:39:20.290033,88,0,10
word,2,2021-05-17 20:39:20.298235,680,0,10
key_press,2,2021-05-17 20:39:20.392545,94,0,10
key_press,2,2021-05-17 20:39:20.585618,187,0,10
key_press,2,2021-05-17 20:39:20.712645,121,0,10
key_press,2,2021-05-17 20:39:20.841369,122,0,10
word,2,2021-05-17 20:39:20.848400,542,0,10
key_press,2,2021-05-17 20:39:21.113889,265,0,10
key_press,2,2021-05-17 20:39:21.568751,449,0,10
key_press,2,2021-05-17 20:39:21.787678,212,0,10
key_press,2,2021-05-17 20:39:21.991043,198,0,10
key_press,2,2021-05-17 20:39:22.198860,201,0,10
key_press,2,2021-05-17 20:39:22.381713,177,0,10
key_press,2,2021-05-17 20:39:22.626380,238,0,10
word,2,2021-05-17 20:39:22.632880,1778,0,10
key_press,2,2021-05-17 20:39:23.249433,617,0,10
key_press,2,2021-05-17 20:39:23.369889,113,0,10
key_press,2,2021-05-17 20:39:23.572599,195,0,10
key_press,2,2021-05-17 20:39:23.857765,278,0,11
key_press,2,2021-05-17 20:39:23.863708,0,0,11
key_press,2,2021-05-17 20:39:24.120374,251,0,11
key_press,2,2021-05-17 20:39:24.368228,242,0,11
key_press,2,2021-05-17 20:39:24.650269,272,0,12
key_press,2,2021-05-17 20:39:24.656686,0,0,12
key_press,2,2021-05-17 20:39:24.796522,134,0,13
key_press,2,2021-05-17 20:39:24.802774,0,0,13
key_press,2,2021-05-17 20:39:24.833833,25,0,13
key_press,2,2021-05-17 20:39:25.030920,191,0,13
key_press,2,2021-05-17 20:39:25.181128,144,0,13
key_press,2,2021-05-17 20:39:25.550172,363,0,13
key_press,2,2021-05-17 20:39:25.782833,226,0,13
key_press,2,2021-05-17 20:39:25.891764,103,0,13
word,2,2021-05-17 20:39:25.899718,3260,0,13
key_press,2,2021-05-17 20:39:26.072670,173,0,13
key_press,2,2021-05-17 20:39:26.184167,105,0,13
key_press,2,2021-05-17 20:39:26.354868,165,0,13
word,2,2021-05-17 20:39:26.366081,461,0,13
key_press,2,2021-05-17 20:39:26.532719,166,0,13
key_press,2,2021-05-17 20:39:26.677708,139,0,13
key_press,2,2021-05-17 20:39:26.815831,132,0,13
key_press,2,2021-05-17 20:39:26.909159,88,0,13
word,2,2021-05-17 20:39:26.916162,543,0,13
key_press,2,2021-05-17 20:39:27.276556,360,0,13
key_press,2,2021-05-17 20:39:27.488331,205,0,13
key_press,2,2021-05-17 20:39:27.659424,165,0,13
key_press,2,2021-05-17 20:39:27.878170,212,0,13
key_press,2,2021-05-17 20:39:28.028997,145,0,13
key_press,2,2021-05-17 20:39:28.126664,91,0,13
word,2,2021-05-17 20:39:28.133496,1211,0,13
key_press,2,2021-05-17 20:39:28.275482,142,0,13
key_press,2,2021-05-17 20:39:28.429546,148,0,13
key_press,2,2021-05-17 20:39:28.545659,109,0,13
word,2,2021-05-17 20:39:28.552096,413,0,13
key_press,2,2021-05-17 20:39:28.726844,174,0,13
key_press,2,2021-05-17 20:39:28.862010,129,0,13
key_press,2,2021-05-17 20:39:29.141503,273,0,13
key_press,2,2021-05-17 20:39:29.305908,158,0,13
key_press,2,2021-05-17 20:39:29.501959,190,0,13
key_press,2,2021-05-17 20:39:29.710145,203,0,13
key_press,2,2021-05-17 20:39:29.793150,77,0,13
word,2,2021-05-17 20:39:29.800041,1243,0,13
key_press,2,2021-05-17 20:39:29.966896,166,0,13
key_press,2,2021-05-17 20:39:30.125328,153,0,13
key_press,2,2021-05-17 20:39:30.696292,565,0,13
word,2,2021-05-17 20:39:30.702844,897,0,13
key_press,2,2021-05-17 20:39:30.845433,143,0,13
key_press,2,2021-05-17 20:39:31.002309,150,0,13
key_press,2,2021-05-17 20:39:31.345250,337,0,13
key_press,2,2021-05-17 20:39:31.517931,166,0,13
key_press,2,2021-05-17 20:39:31.776397,252,0,13
key_press,2,2021-05-17 20:39:32.157457,375,0,14
key_press,2,2021-05-17 20:39:32.163496,0,0,14
key_press,2,2021-05-17 20:39:32.316975,147,0,15
key_press,2,2021-05-17 20:39:32.323178,1,0,15
key_press,2,2021-05-17 20:39:32.366187,36,0,15
key_press,2,2021-05-17 20:39:32.534636,162,0,15
key_press,2,2021-05-17 20:39:33.186535,646,0,15
word,2,2021-05-17 20:39:33.192352,2484,0,15
key_press,2,2021-05-17 20:39:33.385752,193,0,15
key_press,2,2021-05-17 20:39:33.584772,192,0,15
key_press,2,2021-05-17 20:39:33.655426,64,0,15
word,2,2021-05-17 20:39:33.661316,462,0,15
key_press,2,2021-05-17 20:39:33.821504,160,0,15
key_press,2,2021-05-17 20:39:33.974156,147,0,15
key_press,2,2021-05-17 20:39:34.094973,115,0,15
key_press,2,2021-05-17 20:39:34.249858,148,0,15
key_press,2,2021-05-17 20:39:34.427406,171,0,15
word,2,2021-05-17 20:39:34.433452,766,0,15
key_press,2,2021-05-17 20:39:34.703373,270,0,16
key_press,2,2021-05-17 20:39:34.709754,0,0,16
key_press,2,2021-05-17 20:39:34.853331,137,0,17
key_press,2,2021-05-17 20:39:34.859908,0,0,17
key_press,2,2021-05-17 20:39:34.982725,116,0,18
key_press,2,2021-05-17 20:39:34.988868,0,0,18
key_press,2,2021-05-17 20:39:35.043603,49,0,18
key_press,2,2021-05-17 20:39:35.183064,133,0,18
key_press,2,2021-05-17 20:39:35.363683,174,0,18
word,2,2021-05-17 20:39:35.370378,931,0,18
key_press,2,2021-05-17 20:39:35.864830,494,0,18
key_press,2,2021-05-17 20:39:36.261366,391,0,18
key_press,2,2021-05-17 20:39:36.433168,166,0,18
